"NAME_1","month","day","total_count","mean_pop","median_pop","total_baseline_oblast_population","baseline_penetration_rate","current_pop_size","total_baseline_pop","net_outflow","total_current_pop_by_month_and_day","scaling_factor","adjusted_pop_size","net_pop_change","proportional_net_change","date","week","week_adjusted"
"Cherkasy",4,9,9386,35047,27296,1181057.0818958,0.0231114993664703,406118.177413319,42166319.9815403,3837740,11996622.1542545,3.19494766849412,1297526.32405977,116469.242163967,0.0986144056449951,2022-04-09,14,7
"Cherkasy",4,10,10615,35047,27296,1181057.0818958,0.0231114993664703,459295.168681268,42166319.9815403,3869946,12784209.3779221,2.99559971598063,1375864.47685288,194807.394957082,0.16494325121389,2022-04-10,14,7
"Cherkasy",4,11,9833,35047,27296,1181057.0818958,0.0231114993664703,425459.198647472,42166319.9815403,3902657,12697700.0514162,3.01343257649819,1282092.60917511,101035.527279306,0.0855466927281167,2022-04-11,15,8
"Cherkasy",4,12,9960,35047,27296,1181057.0818958,0.0231114993664703,430954.298640173,42166319.9815403,3935808,12406798.5148625,3.08141636504718,1327949.62841726,146892.546521459,0.124373790880345,2022-04-12,15,8
"Cherkasy",4,13,10773,35047,27296,1181057.0818958,0.0231114993664703,466131.592294235,42166319.9815403,3966699,11815545.414669,3.23299683941087,1507001.96463682,325944.882741015,0.275977247617717,2022-04-13,15,8
"Cherkasy",4,14,11068,35047,27296,1181057.0818958,0.0231114993664703,478895.800938698,42166319.9815403,3997683,12798504.7549131,2.98227314146897,1428198.08470175,247141.002805951,0.209254071284384,2022-04-14,15,8
"Cherkasy",4,15,9796,35047,27296,1181057.0818958,0.0231114993664703,423858.264003929,42166319.9815403,4021119,12357427.2145853,3.08682384440979,1308375.79597747,127318.714081668,0.107800644044486,2022-04-15,15,8
"Cherkasy",4,16,10826,35047,27296,1181057.0818958,0.0231114993664703,468424.82299985,42166319.9815403,4033399,13835650.9446644,2.75613493966078,1291042.02127431,109984.939378506,0.0931241521383207,2022-04-16,15,8
"Cherkasy",4,17,10722,35047,27296,1181057.0818958,0.0231114993664703,463924.898596379,42166319.9815403,4047377,13762102.0456477,2.7698488831941,1285001.86226311,103944.780367313,0.0880099547775148,2022-04-17,15,8
"Cherkasy",4,18,10607,35047,27296,1181057.0818958,0.0231114993664703,458949.020650232,42166319.9815403,4073585,14260832.9685415,2.67114375896348,1225918.81219227,44861.7302964698,0.0379843878709562,2022-04-18,16,9
"Cherkasy",4,19,8787,35047,27296,1181057.0818958,0.0231114993664703,380200.343589478,42166319.9815403,4103193,11912529.4848489,3.1952178611563,1214822.92865486,33765.8467590625,0.0285895129682153,2022-04-19,16,9
"Cherkasy",4,20,9743,35047,27296,1181057.0818958,0.0231114993664703,421565.033298313,42166319.9815403,4125552,12777896.584259,2.97707590061439,1255031.10117411,73974.0192783098,0.0626337375324559,2022-04-20,16,9
"Cherkasy",4,21,9154,35047,27296,1181057.0818958,0.0231114993664703,396079.884513267,42166319.9815403,4145208,12159806.6995678,3.12678588738518,1238456.99317323,57399.9112774346,0.0486004547598138,2022-04-21,16,9
"Cherkasy",4,22,10798,35047,27296,1181057.0818958,0.0231114993664703,467213.304891223,42166319.9815403,4158218,12964859.7432076,2.93162461718516,1369694.02609555,188636.944199745,0.159718735945388,2022-04-22,16,9
"Cherkasy",4,23,9782,35047,27296,1181057.0818958,0.0231114993664703,423252.504949615,42166319.9815403,4169135,12593800.3237729,3.01713414574426,1277009.58495528,95952.5030594768,0.0812429005594349,2022-04-23,16,9
"Cherkasy",4,24,10331,35047,27296,1181057.0818958,0.0231114993664703,447006.91357948,42166319.9815403,4176846,13439328.1216442,2.826739077853,1263571.91068557,82514.8287897732,0.0698652334883955,2022-04-24,16,9
"Cherkasy",4,25,10718,35047,27296,1181057.0818958,0.0231114993664703,463751.82458086,42166319.9815403,4194150,14108040.5822765,2.69152684670071,1248200.48606583,67143.4041700256,0.0568502616844301,2022-04-25,17,10
"Cherkasy",4,26,7025,35047,27296,1181057.0818958,0.0231114993664703,303961.239753736,42166319.9815403,4223172,8893028.07012178,4.26661736388973,1296886.30348274,115829.22158694,0.098072500781261,2022-04-26,17,10
"Cherkasy",4,27,3431,35047,27296,1181057.0818958,0.0231114993664703,148454.236810686,42166319.9815403,4254089,4964142.3603402,7.63721670926097,1133777.17793116,-47279.9039646441,-0.0400318534043686,2022-04-27,17,10
"Cherkasy",4,28,8972,35047,27296,1181057.0818958,0.0231114993664703,388205.016807192,42166319.9815403,4284961,11754529.1507773,3.22270322321123,1251069.5589313,70012.4770355045,0.0592795031744972,2022-04-28,17,10
"Cherkasy",4,29,9162,35047,27296,1181057.0818958,0.0231114993664703,396426.032544303,42166319.9815403,4311636,11540200.5370813,3.28024490214919,1300374.47233268,119317.390436881,0.101025930300808,2022-04-29,17,10
"Cherkasy",4,30,11824,35047,27296,1181057.0818958,0.0231114993664703,511606.789871627,42166319.9815403,4332090,13497168.0424935,2.80312357839999,1434097.05555869,253039.973662885,0.214248724758258,2022-04-30,17,10
"Cherkasy",5,1,11999,35047,27296,1181057.0818958,0.0231114993664703,519178.778050545,42166319.9815403,4343619,13778938.4616099,2.74496479441576,1425127.46775654,244070.385860741,0.206654182597988,2022-05-01,17,10
"Cherkasy",5,2,13502,35047,27296,1181057.0818958,0.0231114993664703,584211.339381487,42166319.9815403,4357295,13810141.4469495,2.73777246429954,1599437.71829019,418380.636394391,0.354242519525659,2022-05-02,18,11
"Cherkasy",5,3,9116,35047,27296,1181057.0818958,0.0231114993664703,394435.681365845,42166319.9815403,4376112,9115236.622635,4.14582852272858,1635262.6981884,454205.616292603,0.384575498724858,2022-05-03,18,11
"Cherkasy",5,4,9249,35047,27296,1181057.0818958,0.0231114993664703,400190.392381823,42166319.9815403,4402964,10200055.7733651,3.70226955818713,1481612.70719418,300555.625298384,0.254480185509696,2022-05-04,18,11
"Cherkasy",5,5,6149,35047,27296,1181057.0818958,0.0231114993664703,266058.030355263,42166319.9815403,4426593,7686707.9111207,4.90973865768213,1306275.396822,125218.314926201,0.106022237913517,2022-05-05,18,11
"Cherkasy",5,6,6438,35047,27296,1181057.0818958,0.0231114993664703,278562.627976449,42166319.9815403,4453613,8940010.91438911,4.21841844967337,1175093.72924535,-5963.35265044821,-0.00504916548222716,2022-05-06,18,11
"Cherkasy",5,7,6971,35047,27296,1181057.0818958,0.0231114993664703,301624.740544241,42166319.9815403,4482552,9425114.81202512,3.9982290649087,1205964.80433953,24907.7224437313,0.0210893468449045,2022-05-07,18,11
"Cherkasy",5,8,8568,35047,27296,1181057.0818958,0.0231114993664703,370724.541239859,42166319.9815403,4507963,10463464.795579,3.59903318042906,1334249.9247216,153192.842825795,0.129708246260117,2022-05-08,18,11
"Cherkasy",5,9,7910,35047,27296,1181057.0818958,0.0231114993664703,342253.865687125,42166319.9815403,4519874,9467112.08615598,3.97655014950037,1360989.66076522,179932.578869417,0.152348757420424,2022-05-09,19,12
"Cherkasy",5,10,8943,35047,27296,1181057.0818958,0.0231114993664703,386950.230194685,42166319.9815403,4528971,10528706.3739792,3.57473631086889,1383245.03837602,202187.956480217,0.171192366211183,2022-05-10,19,12
"Cherkasy",5,11,8612,35047,27296,1181057.0818958,0.0231114993664703,372628.355410559,42166319.9815403,4542265,10040054.6390978,3.74739544095958,1396385.80023779,215328.718341993,0.18231863780568,2022-05-11,19,12
"Cherkasy",5,12,8875,35047,27296,1181057.0818958,0.0231114993664703,384007.971930877,42166319.9815403,4558346,10579986.8613299,3.55463333503735,1365007.53794558,183950.456049781,0.155750690520825,2022-05-12,19,12
"Cherkasy",5,13,7954,35047,27296,1181057.0818958,0.0231114993664703,344157.679857825,42166319.9815403,4572055,9872823.0443373,3.80785362127027,1310502.06753459,129444.98563879,0.109600956315345,2022-05-13,19,12
"Cherkasy",5,14,9284,35047,27296,1181057.0818958,0.0231114993664703,401704.790017607,42166319.9815403,4579983,11928071.2025942,3.15108254663721,1265804.95272504,84747.8708292448,0.0717559482334333,2022-05-14,19,12
"Cherkasy",5,15,9230,35047,27296,1181057.0818958,0.0231114993664703,399368.290808112,42166319.9815403,4581475,11462676.189045,3.27888918448736,1309484.36935792,128427.287462119,0.108739272157761,2022-05-15,19,12
"Cherkasy",5,16,9456,35047,27296,1181057.0818958,0.0231114993664703,409146.972684887,42166319.9815403,4590173,11978940.0833365,3.136850733047,1283432.98119055,102375.899294748,0.0866815845432443,2022-05-16,20,13
"Cherkasy",5,17,8230,35047,27296,1181057.0818958,0.0231114993664703,356099.786928576,42166319.9815403,4602890,10232770.2486477,3.67089547295411,1307205.09575603,126148.013860234,0.106809413189196,2022-05-17,20,13
"Cherkasy",5,18,10926,35047,27296,1181057.0818958,0.0231114993664703,472751.673387804,42166319.9815403,4615754,13556115.3828597,2.77000932206722,1309526.54230709,128469.460411295,0.108774979957005,2022-05-18,20,13
"Cherkasy",5,19,9830,35047,27296,1181057.0818958,0.0231114993664703,425329.393135833,42166319.9815403,4628451,12073087.6761237,3.10921861818141,1322442.06799773,141384.986101931,0.119710544282063,2022-05-19,20,13
"Cherkasy",5,20,10240,35047,27296,1181057.0818958,0.0231114993664703,443069.479726442,42166319.9815403,4643147,12793141.97533,2.93306937841378,1299553.52349535,118496.441599554,0.100330833637055,2022-05-20,20,13
"Cherkasy",5,21,11286,35047,27296,1181057.0818958,0.0231114993664703,488328.334784437,42166319.9815403,4649862,15121386.1578226,2.48101976829237,1211552.25201748,30495.1701216795,0.0258202339151377,2022-05-21,20,13
"Cherkasy",5,22,11526,35047,27296,1181057.0818958,0.0231114993664703,498712.775715525,42166319.9815403,4650865,15135911.9930581,2.47857248368954,1236095.76315293,55038.6812571334,0.0466012033633352,2022-05-22,20,13
"Cherkasy",5,23,14553,35047,27296,1181057.0818958,0.0231114993664703,629686.536958879,42166319.9815403,4659419,19030927.8479654,1.97083932434488,1241010.9890491,59953.9071533037,0.0507629208378882,2022-05-23,21,14
"Cherkasy",5,24,11930,35047,27296,1181057.0818958,0.0231114993664703,516193.251282857,42166319.9815403,4673024,15980736.0504576,2.34615576298607,1211069.77131179,30012.6894159901,0.025411717922909,2022-05-24,21,14
"Cherkasy",5,25,11240,35047,27296,1181057.0818958,0.0231114993664703,486337.983605978,42166319.9815403,4686902,15681917.4472716,2.3899767428033,1162336.46996014,-18720.6119356598,-0.0158507257800021,2022-05-25,21,14
"Cherkasy",5,26,11972,35047,27296,1181057.0818958,0.0231114993664703,518010.528445798,42166319.9815403,4701608,16398376.5118961,2.28465982314541,1183477.84230644,2420.76041063713,0.00204965572599708,2022-05-26,21,14
"Cherkasy",5,27,14094,35047,27296,1181057.0818958,0.0231114993664703,609826.293678172,42166319.9815403,4716377,19328074.5034228,1.93759305795868,1181595.1931915,538.111295699375,0.000455618364216244,2022-05-27,21,14
"Cherkasy",5,28,20502,35047,27296,1181057.0818958,0.0231114993664703,887090.866538235,42166319.9815403,4728382,27194687.5148977,1.37666365759972,1221225.75695183,40168.6750560272,0.0340107820966194,2022-05-28,21,14
"Cherkasy",5,29,13651,35047,27296,1181057.0818958,0.0231114993664703,590658.346459538,42166319.9815403,4734670,20690357.1506656,1.80913503372445,1068580.7075417,-112476.374354098,-0.0952336479567557,2022-05-29,21,14
"Cherkasy",5,30,14109,35047,27296,1181057.0818958,0.0231114993664703,610475.321236365,42166319.9815403,4748611,18632561.2011735,2.00818924341887,1225949.97347955,44892.8915837458,0.0380107721056843,2022-05-30,22,15
"Cherkasy",5,31,13845,35047,27296,1181057.0818958,0.0231114993664703,599052.436212168,42166319.9815403,4762846,18835835.5723246,1.98576133444789,1189575.16513693,8518.08324113442,0.0072122536426956,2022-05-31,22,15
"Cherkasy",6,1,12853,35047,27296,1181057.0818958,0.0231114993664703,556130.080363669,42166319.9815403,4773740,16650631.4795677,2.24571542691492,1248909.90084413,67852.8189483257,0.0574509225577906,2022-06-01,22,15
"Cherkasy",6,2,12440,35047,27296,1181057.0818958,0.0231114993664703,538260.18826142,42166319.9815403,4787884,17412474.6524617,2.14664697164431,1155454.60308808,-25602.4788077241,-0.02167759645167,2022-06-02,22,15
"Cherkasy",6,3,15526,35047,27296,1181057.0818958,0.0231114993664703,671786.791233667,42166319.9815403,4805245,20314830.2849878,1.83910347551115,1235485.42256032,54428.3406645204,0.0460844285164893,2022-06-03,22,15
"Cherkasy",6,4,23686,35047,27296,1181057.0818958,0.0231114993664703,1024857.78289068,42166319.9815403,4818558,32218689.4991295,1.15919556512531,1188010.59681103,6953.51491522999,0.00588753500725672,2022-06-04,22,15
"Cherkasy",6,5,16853,35047,27296,1181057.0818958,0.0231114993664703,729204.09588181,42166319.9815403,4826725,22950709.4490137,1.62694730916673,1186376.64162827,5319.55973247066,0.004504066580704,2022-06-05,22,15
"Cherkasy",6,6,10688,35047,27296,1181057.0818958,0.0231114993664703,462453.769464474,42166319.9815403,4842217,14426430.0566876,2.58720299026704,1196461.77521875,15404.6933229512,0.0130431403859194,2022-06-06,23,16
"Cherkasy",6,7,3825,35047,27296,1181057.0818958,0.0231114993664703,165502.027339223,42166319.9815403,4863709,5343021.59079588,6.98155722331339,1155461.87444316,-25595.2074526385,-0.021671439801668,2022-06-07,23,16
"Cherkasy",6,8,4024,35047,27296,1181057.0818958,0.0231114993664703,174112.45961125,42166319.9815403,4875807,5571562.46450967,6.6930081497026,1165336.11114286,-15720.9707529361,-0.0133109322097296,2022-06-08,23,16
"Cherkasy",6,9,3948,35047,27296,1181057.0818958,0.0231114993664703,170824.053316406,42166319.9815403,4895196,5579558.83799255,6.67994102468323,1141094.60175093,-39962.4801448653,-0.0338361970453779,2022-06-09,23,16
"Cherkasy",6,10,2379,35047,27296,1181057.0818958,0.0231114993664703,102935.770729415,42166319.9815403,4915013,3563589.27288957,10.4533110100353,1076019.62549226,-105037.456403536,-0.0889351226233135,2022-06-10,23,16
"Cherkasy",6,11,188,35047,27296,1181057.0818958,0.0231114993664703,8134.47872935265,42166319.9815403,4932606,393361.983191828,94.6550901523772,769969.81746947,-411087.26442633,-0.348067227848517,2022-06-11,23,16
"Cherkasy",6,12,142,35047,27296,1181057.0818958,0.0231114993664703,6144.12755089403,42166319.9815403,4942885,210046.422343351,177.215277300431,1088833.2677009,-92223.8141948977,-0.0780858229535041,2022-06-12,23,16
"Cherkasy",6,13,1570,35047,27296,1181057.0818958,0.0231114993664703,67931.5510908706,42166319.9815403,4956829,2399542.03645581,15.5069135761004,1053408.69185658,-127648.390039219,-0.108079780389887,2022-06-13,24,17
"Cherkasy",6,14,2846,35047,27296,1181057.0818958,0.0231114993664703,123142.162041158,42166319.9815403,4978190,3696895.9628739,10.0592849663616,1238722.09934588,57665.0174500844,0.0488249199247188,2022-06-14,24,17
"Cherkasy",6,15,4034,35047,27296,1181057.0818958,0.0231114993664703,174545.144650046,42166319.9815403,5001547,4514074.96576653,8.23308723567674,1437045.40246764,255988.320571842,0.21674508751172,2022-06-15,24,17
"Cherkasy",6,16,3957,35047,27296,1181057.0818958,0.0231114993664703,171213.469851322,42166319.9815403,5022283,5366401.25029521,6.92159144445209,1185069.68809786,4012.60620206292,0.00339747016767555,2022-06-16,24,17
"Cherkasy",6,17,3665,35047,27296,1181057.0818958,0.0231114993664703,158579.066718497,42166319.9815403,5042789,7024796.91040842,5.28464117254914,838033.465084987,-343023.616810813,-0.290437796842301,2022-06-17,24,17
"Cherkasy",6,18,2874,35047,27296,1181057.0818958,0.0231114993664703,124353.680149785,42166319.9815403,5059484,4173892.21594364,8.89022381550674,1105532.04881352,-75525.0330822757,-0.0639469795660045,2022-06-18,24,17
"Cherkasy",6,19,3033,35047,27296,1181057.0818958,0.0231114993664703,131233.372266631,42166319.9815403,5077972,3826189.44882463,9.69328583375126,1272082.58830754,91025.5064117387,0.0770712167998071,2022-06-19,24,17
"Cherkasy",6,20,2982,35047,27296,1181057.0818958,0.0231114993664703,129026.678568775,42166319.9815403,5098233,3771796.67189234,9.82770021983794,1268035.5173353,86978.4354395049,0.0736445653413208,2022-06-20,25,18
"Cherkasy",6,21,3243,35047,27296,1181057.0818958,0.0231114993664703,140319.758081333,42166319.9815403,5122824,4096940.64665524,9.04174582362642,1268735.58660417,87678.5047083653,0.0742373133799987,2022-06-21,25,18
"Cherkasy",6,22,3645,35047,27296,1181057.0818958,0.0231114993664703,157713.696640907,42166319.9815403,5151519,4911849.8215086,7.53581691758072,1188501.54328074,7444.46138493647,0.00630321895448679,2022-06-22,25,18
"Cherkasy",6,23,4488,35047,27296,1181057.0818958,0.0231114993664703,194189.045411355,42166319.9815403,5180997,5829415.22129813,6.3446026020607,1232052.32280857,50995.2409127655,0.0431776259542929,2022-06-23,25,18
"Cherkasy",6,24,4805,35047,27296,1181057.0818958,0.0231114993664703,207905.161141168,42166319.9815403,5207993,5784832.06664569,6.3888331684917,1328271.3893993,147214.307503503,0.124646225622896,2022-06-24,25,18
"Cherkasy",6,25,4528,35047,27296,1181057.0818958,0.0231114993664703,195919.785566536,42166319.9815403,5228548,5852630.89688622,6.31131069638995,1236510.63828051,55453.5563847059,0.0469524777716022,2022-06-25,25,18
"Cherkasy",6,26,4233,35047,27296,1181057.0818958,0.0231114993664703,183155.576922073,42166319.9815403,5238140,5956170.65461037,6.19998689140247,1135562.17600411,-45494.905891689,-0.0385204970945704,2022-06-26,25,18
"Cherkasy",6,27,4458,35047,27296,1181057.0818958,0.0231114993664703,192890.990294969,42166319.9815403,5250603,6543024.41381543,5.64199590996386,1088290.17831309,-92766.9035827068,-0.0785456562639631,2022-06-27,26,19
"Cherkasy",6,28,4269,35047,27296,1181057.0818958,0.0231114993664703,184713.243061737,42166319.9815403,5269383,6339281.92174488,5.82036537213737,1075098.56369173,-105958.518204075,-0.0897149848456041,2022-06-28,26,19
"Cherkasy",6,29,4017,35047,27296,1181057.0818958,0.0231114993664703,173809.580084094,42166319.9815403,5291107,5695599.49352758,6.47433391751737,1125301.2595279,-55755.822367901,-0.0472084061156496,2022-06-29,26,19
"Cherkasy",6,30,3956,35047,27296,1181057.0818958,0.0231114993664703,171170.201347442,42166319.9815403,5312635,5532665.25409618,6.66110875843342,1140183.32737826,-40873.7545175424,-0.0346077722610435,2022-06-30,26,19
"Cherkasy",7,1,3656,35047,27296,1181057.0818958,0.0231114993664703,158189.650183581,42166319.9815403,5334501,5307954.03449687,6.93898604663248,1097675.77534554,-83381.3065502553,-0.0705988794516298,2022-07-01,26,19
"Cherkasy",7,2,4107,35047,27296,1181057.0818958,0.0231114993664703,177703.745433252,42166319.9815403,5355335,5707212.28934014,6.44990638429473,1146172.52218302,-34884.5597127827,-0.0295367262493249,2022-07-02,26,19
"Cherkasy",7,3,4044,35047,27296,1181057.0818958,0.0231114993664703,174977.829688841,42166319.9815403,5371570,5688764.53529528,6.46796852871156,1131751.09564968,-49305.9862461237,-0.0417473355030216,2022-07-03,26,19
"Cherkasy",7,4,3603,35047,27296,1181057.0818958,0.0231114993664703,155896.419477966,42166319.9815403,5387265,4839966.41377153,7.59903103395305,1184661.72969523,3604.64779942692,0.00305205214437294,2022-07-04,27,20
"Cherkasy",7,5,3912,35047,27296,1181057.0818958,0.0231114993664703,169266.387176742,42166319.9815403,5410090,4972722.35801177,7.39157092137283,1251144.50542144,70087.423525644,0.0593429603022587,2022-07-05,27,20
"Cherkasy",7,6,3711,35047,27296,1181057.0818958,0.0231114993664703,160569.417896956,42166319.9815403,5434118,5261388.82290813,6.98146501197707,1121009.77304112,-60047.3088546777,-0.0508420039768878,2022-07-06,27,20
"Cherkasy",7,7,4174,35047,27296,1181057.0818958,0.0231114993664703,180602.735193181,42166319.9815403,5460690,5645404.07444278,6.50186053956878,1174253.79729073,-6803.28460506792,-0.00576033513481624,2022-07-07,27,20
"Cherkasy",7,8,3818,35047,27296,1181057.0818958,0.0231114993664703,165199.147812066,42166319.9815403,5486590,5002662.42450308,7.33204179476167,1211247.05621708,30189.9743212804,0.0255618248974218,2022-07-08,27,20
"Cherkasy",7,9,4137,35047,27296,1181057.0818958,0.0231114993664703,179001.800549638,42166319.9815403,5508459,5462752.4085549,6.71051115626851,1201193.5795805,20136.4976846965,0.0170495550074294,2022-07-09,27,20
"Cherkasy",7,10,3670,35047,27296,1181057.0818958,0.0231114993664703,158795.409237895,42166319.9815403,5524434,4915270.0304013,7.45470457470446,1183772.8636878,2715.78179200226,0.00229945007200073,2022-07-10,27,20
"Cherkasy",7,11,3826,35047,27296,1181057.0818958,0.0231114993664703,165545.295843102,42166319.9815403,5540848,4890730.51738122,7.48875282565185,1239727.80201841,58670.7201226051,0.0496764474994117,2022-07-11,28,21
"Cherkasy",7,12,3156,35047,27296,1181057.0818958,0.0231114993664703,136555.398243814,42166319.9815403,5562849,4501123.60102226,8.13207417215275,1110478.62712655,-70578.4547692491,-0.0597587160274747,2022-07-12,28,21
"Cherkasy",7,13,4891,35047,27296,1181057.0818958,0.0231114993664703,211626.252474808,42166319.9815403,5588534,5426050.5803198,6.74114357028064,1426602.95117314,245545.869277336,0.207903473118499,2022-07-13,28,21
"Cherkasy",7,14,3753,35047,27296,1181057.0818958,0.0231114993664703,162386.695059896,42166319.9815403,5617332,4869389.04898993,7.50586728926943,1218852.98266265,37795.9007668463,0.0320017561777601,2022-07-14,28,21
"Cherkasy",7,15,4231,35047,27296,1181057.0818958,0.0231114993664703,183069.039914314,42166319.9815403,5647421,5343439.77689889,6.83434276538892,1251156.56850509,70099.4866092892,0.0593531741046482,2022-07-15,28,21
"Cherkasy",7,16,3484,35047,27296,1181057.0818958,0.0231114993664703,150747.467516301,42166319.9815403,5672711,4832344.72725223,7.55194652726925,1138436.81380437,-42620.2680914344,-0.0360865437790877,2022-07-16,28,21
"Cherkasy",7,17,4576,35047,27296,1181057.0818958,0.0231114993664703,197996.673752754,42166319.9815403,5691170,5771804.27624312,6.31954034402603,1251247.96776349,70190.8858676886,0.0594305617769296,2022-07-17,28,21
"Cherkasy",7,18,3652,35047,27296,1181057.0818958,0.0231114993664703,158016.576168063,42166319.9815403,5709094,5276858.08903665,6.90888884377712,1091718.96021939,-89338.1216764105,-0.0756425096177464,2022-07-18,29,22
"Cherkasy",7,19,4674,35047,27296,1181057.0818958,0.0231114993664703,202236.987132948,42166319.9815403,5733090,5977472.83192979,6.09508917998346,1232652.47206649,51595.3901706883,0.0436857718069552,2022-07-19,29,22
"Cherkasy",7,20,3271,35047,27296,1181057.0818958,0.0231114993664703,141531.27618996,42166319.9815403,5760707,4718099.22213507,7.71616095116071,1092078.10670491,-88978.9751908872,-0.0753384206020429,2022-07-20,29,22
"Cherkasy",7,21,1306,35047,27296,1181057.0818958,0.0231114993664703,56508.6660666732,42166319.9815403,5786121,2086160.6319372,17.4388292179389,985444.976870252,-195612.105025548,-0.165624598526226,2022-07-21,29,22
"Cherkasy",7,22,1204,35047,27296,1181057.0818958,0.0231114993664703,52095.2786709606,42166319.9815403,5814329,2059676.89321024,17.6493658308133,919448.631321947,-261608.450573853,-0.221503646677201,2022-07-22,29,22
"Cherkasy",7,23,1389,35047,27296,1181057.0818958,0.0231114993664703,60099.9518886747,42166319.9815403,5836372,2297062.35275179,15.8158301353981,950530.630216879,-230526.451678921,-0.19518654535214,2022-07-23,29,22
"Cherkasy",7,24,1651,35047,27296,1181057.0818958,0.0231114993664703,71436.299905113,42166319.9815403,5853491,2616012.4232448,13.8809849138634,991606.201285093,-189450.880610707,-0.160407895193859,2022-07-24,29,22
"Cherkasy",7,25,1458,35047,27296,1181057.0818958,0.0231114993664703,63085.4786563626,42166319.9815403,5871181,2439189.1126414,14.8800020438908,938712.051346508,-242345.030549292,-0.205193325762279,2022-07-25,30,23
"Cherkasy",7,26,1420,35047,27296,1181057.0818958,0.0231114993664703,61441.2755089403,42166319.9815403,5893263,2192620.82995767,16.5432419896516,1016437.88889725,-164619.192998549,-0.139382926974458,2022-07-26,30,23
"Cherkasy",7,27,1786,35047,27296,1181057.0818958,0.0231114993664703,77277.5479288502,42166319.9815403,5917050,2905519.10784835,12.476004678002,964115.049464862,-216942.032430938,-0.183684629436122,2022-07-27,30,23
"Cherkasy",7,28,2779,35047,27296,1181057.0818958,0.0231114993664703,120243.172281229,42166319.9815403,5942862,4144667.71279328,8.73977372654747,1050898.1179002,-130158.963995595,-0.110205481166641,2022-07-28,30,23
"Cherkasy",7,29,581,35047,27296,1181057.0818958,0.0231114993664703,25139.0007540101,42166319.9815403,5967643,853731.293431239,42.4005506885591,1065907.47573013,-115149.606165672,-0.0974970709974805,2022-07-29,30,23
"Cherkasy",7,30,1086,35047,27296,1181057.0818958,0.0231114993664703,46989.5952131754,42166319.9815403,5987403,1839964.49259847,19.6628343248337,923948.625667667,-257108.456228133,-0.217693505393854,2022-07-30,30,23
"Cherkasy",7,31,2028,35047,27296,1181057.0818958,0.0231114993664703,87748.5258676978,42166319.9815403,6002180,3162442.60488539,11.4355087190115,1003449.03264046,-177608.049255335,-0.150380580225846,2022-07-31,30,23
"Cherkasy",8,1,1401,35047,27296,1181057.0818958,0.0231114993664703,60619.1739352291,42166319.9815403,6016903,2215891.9389525,16.3137093222285,988923.582932937,-192133.498962863,-0.162679265810299,2022-08-01,31,24
"Cherkasy",8,2,2840,35047,27296,1181057.0818958,0.0231114993664703,122882.551017881,42166319.9815403,6037220,3463550.35609424,10.4312327718781,1281816.4932697,100759.411373897,0.085312905632098,2022-08-02,31,24
"Cherkasy",8,3,3753,35047,27296,1181057.0818958,0.0231114993664703,162386.695059896,42166319.9815403,6060616,5034075.75652005,7.17226075407722,1164679.7199624,-16377.3619333999,-0.0138666980490997,2022-08-03,31,24
"Cherkasy",8,4,4525,35047,27296,1181057.0818958,0.0231114993664703,195789.980054898,42166319.9815403,6086902,5499824.70515224,6.56010326069868,1284402.48657026,103345.404674463,0.0875024639017242,2022-08-04,31,24
"Cherkasy",8,5,4892,35047,27296,1181057.0818958,0.0231114993664703,211669.520978687,42166319.9815403,6111266,6604892.21190215,5.45884063279161,1155470.18184199,-25586.9000538059,-0.0216644059343301,2022-08-05,31,24
"Cherkasy",8,6,4659,35047,27296,1181057.0818958,0.0231114993664703,201587.959574755,42166319.9815403,6133203,6493800.85748869,5.54884847446264,1118581.04195642,-62476.0399393816,-0.0528984084656576,2022-08-06,31,24
"Cherkasy",8,7,4720,35047,27296,1181057.0818958,0.0231114993664703,204227.338311407,42166319.9815403,6151110,5942883.7617232,6.06022453501553,1237663.52635571,56606.4444599056,0.0479286270982284,2022-08-07,31,24
"Cherkasy",8,8,3224,35047,27296,1181057.0818958,0.0231114993664703,139497.656507622,42166319.9815403,6168430,4930079.2924287,7.30168580388222,1018568.05819654,-162489.023699257,-0.137579314488707,2022-08-08,32,25
"Cherkasy",8,9,3969,35047,27296,1181057.0818958,0.0231114993664703,171732.691897876,42166319.9815403,6191153,6526411.6063478,5.51224304433231,946632.336398531,-234424.745497269,-0.198487227324336,2022-08-09,32,25
"Cherkasy",8,10,5299,35047,27296,1181057.0818958,0.0231114993664703,229279.802057658,42166319.9815403,6215609,6678161.57962184,5.38332452021565,1234287.58040718,53230.4985113807,0.045070216611323,2022-08-10,32,25
"Cherkasy",8,11,4804,35047,27296,1181057.0818958,0.0231114993664703,207861.892637288,42166319.9815403,6242076,7108568.394559,5.05365384245824,1050462.05242707,-130595.029468726,-0.11057469742199,2022-08-11,32,25
"Cherkasy",8,12,3113,35047,27296,1181057.0818958,0.0231114993664703,134694.852576994,42166319.9815403,6267333,5078261.13121528,7.06914946946601,952178.045634457,-228879.036261343,-0.19379168015652,2022-08-12,32,25
"Cherkasy",8,13,2304,35047,27296,1181057.0818958,0.0231114993664703,99690.6329384495,42166319.9815403,6286990,4265327.43595871,8.41185829698812,838583.477815294,-342473.604080506,-0.289972101543794,2022-08-13,32,25
